,Unnamed: 0.1,Unnamed: 0,Name,Author,num_page,Language,User_rating,rating_num,Reviews,Genre_1,Genre_2,Genre_3,Year,Publisher,book_url
5678,,,Size 12 Is Not Fat,Meg Cabot,345,English,3.76,"86,201","2,875",Chick Lit,Mystery,Romance,2005,William Morrow Paperbacks,https://www.goodreads.com//book/show/23220.Size_12_Is_Not_Fat
5679,,,When You Are Engulfed in Flames,David Sedaris,323,English,4.07,"204,172","10,302",Humor,Nonfiction,Memoir,2008,Little Brown and Company,https://www.goodreads.com//book/show/1044355.When_You_Are_Engulfed_in_Flames
5680,,,The Prestige,Christopher Priest,404,English,3.91,"21,057","2,299",Fiction,Fantasy,Historical Fiction,1995,Tom Doherty Associates Tor Books,https://www.goodreads.com//book/show/239239.The_Prestige
5681,,,American Assassin,Vince Flynn,435,English,4.25,"87,140","4,026",Thriller,Fiction,Espionage,2010,Atria Simon \u0026 Schuster,https://www.goodreads.com//book/show/7959473-american-assassin
5682,,,Rock Chick Rescue,Kristen Ashley,500,English,4.30,"36,941","2,289",Romance,Contemporary Romance,Contemporary,2009,YouWriteOn,https://www.goodreads.com//book/show/7405450-rock-chick-rescue
5683,,,172 Hours on the Moon,Johan Harstad,368,English,3.54,"13,266","3,023",Horror,Young Adult,Science Fiction,2008,Atom,https://www.goodreads.com//book/show/12810834-172-hours-on-the-moon
5684,,,Drop City,T. Coraghessan Boyle,497,English,3.82,"14,525","1,073",Fiction,Historical Fiction,Novels,2003,Penguin Books,https://www.goodreads.com//book/show/24724.Drop_City
5685,,,Good Wives,Louisa May Alcott,248,English,3.97,"38,300","2,400",Classics,Fiction,Romance,1869,Kessinger ,https://www.goodreads.com//book/show/78960.Good_Wives
5686,,,Heartless,Anne Elisabeth Stengl,368,English,3.76,"3,376",524,Fantasy,Young Adult,Christian Fiction,2010,Bethany House Publishers,https://www.goodreads.com//book/show/7069751-heartless
5687,,,The Jewel,Amy Ewing,373,English,3.86,"44,621","4,973",Young Adult,Fantasy,Dystopia,2014,HarperTeen,https://www.goodreads.com//book/show/40882262-the-jewel
5688,,,Prelude to Foundation,Isaac Asimov,464,English,4.15,"82,986","2,289",Science Fiction,Fiction,Science Fiction Fantasy,1988,Voyager,https://www.goodreads.com//book/show/30013.Prelude_to_Foundation
5689,,,Kiss of the Spider Woman,Manuel Puig,281,English,4.00,"16,845","1,305",Fiction,LGBT,Classics,1976,Vintage,https://www.goodreads.com//book/show/588242.Kiss_of_the_Spider_Woman
5690,,,Frankie the Ferret,Kimberley   Paterson,Paperback,English,4.33,395,21,Picture Books,Fiction,Drama,,,https://www.goodreads.com//book/show/52677419-frankie-the-ferret
5691,,,Dark Fire,Christine Feehan,390,English,4.32,"22,958",539,Paranormal Romance,Romance,Paranormal,2001,Love Spell,https://www.goodreads.com//book/show/313263.Dark_Fire
5692,,,Discipline and Punish: The Birth of the Prison,Michel Foucault,333,English,4.23,"30,834","1,270",Philosophy,History,Sociology,1975,Vintage,https://www.goodreads.com//book/show/80369.Discipline_and_Punish
5693,,,Cleopatra: A Life,Stacy Schiff,369,English,3.72,"114,392","5,683",History,Biography,Nonfiction,2010,"Little, Brown and Company",https://www.goodreads.com//book/show/7968243-cleopatra
5694,,,Girl of Nightmares,Kendare Blake,332,English,3.85,"30,977","3,761",Young Adult,Horror,Paranormal,2012,Tor Teen,https://www.goodreads.com//book/show/12507214-girl-of-nightmares
5695,,,"Henry VI, Part 1",William Shakespeare,123,English,3.55,"8,413",670,Plays,Classics,Drama,1592,Penguin Classics,https://www.goodreads.com//book/show/286792.Henry_VI_Part_1
5696,,,Stand on Zanzibar,John Brunner,672,English,3.94,"16,109",736,Science Fiction,Fiction,Dystopia,1968,Gollancz,https://www.goodreads.com//book/show/41069.Stand_on_Zanzibar
5697,,,Hunger Makes Me a Modern Girl,Carrie Brownstein,244,English,3.83,"33,881","2,804",Nonfiction,Memoir,Music,2015,Riverhead Books,https://www.goodreads.com//book/show/25065629-hunger-makes-me-a-modern-girl
5698,,,Wanted,Sara Shepard,261,English,4.10,"44,453","1,917",Young Adult,Mystery,Fiction,2010,HarperTeen,https://www.goodreads.com//book/show/3047851-wanted
5699,,,Ever,Gail Carson Levine,244,English,3.47,"21,268","1,806",Fantasy,Young Adult,Romance,2008,HarperCollins,https://www.goodreads.com//book/show/2204464.Ever
5700,,,The Black Book,Orhan Pamuk,466,English,3.92,"11,652",985,Fiction,Turkish Literature,Turkish,1990,Vintage,https://www.goodreads.com//book/show/11692.The_Black_Book
5701,,,Out of the Dark,Quinn Loftis,253,English,4.48,"15,873",657,Paranormal,Werewolves,Young Adult,2012,,https://www.goodreads.com//book/show/13489518-out-of-the-dark
5702,,,The Insulted and Humiliated,Fyodor Dostoevsky,460,English,4.24,"18,952","1,521",Classics,Fiction,Russian Literature,1861,University Press of the Pacific,https://www.goodreads.com//book/show/329803.The_Insulted_and_Humiliated
5703,,,Dinner with a Vampire,Abigail Gibbs,549,English,3.74,"10,883","1,490",Vampires,Fantasy,Paranormal,2012,Harper Voyager,https://www.goodreads.com//book/show/15998621-dinner-with-a-vampire
5704,,,The Maze Runner Trilogy,James Dashner,Paperback,English,4.19,"8,698",408,Young Adult,Dystopia,Fiction,2012,Delacorte Press,https://www.goodreads.com//book/show/17292676-the-maze-runner-trilogy
5705,,,The Warmth of Other Suns: the Epic Story of America's Great Migration,Isabel Wilkerson,622,English,4.45,"94,060","11,310",History,Nonfiction,Race,2010,Random House,https://www.goodreads.com//book/show/8171378-the-warmth-of-other-suns
5706,,,The Sword of Shannara Trilogy,Terry Brooks,1200,English,3.96,"23,470",485,Fantasy,Fiction,Epic Fantasy,1979,Del Rey,https://www.goodreads.com//book/show/478894.The_Sword_of_Shannara_Trilogy
5707,,,Ink and Bone,Rachel Caine,362,English,3.97,"27,825","4,777",Fantasy,Young Adult,Fiction,2015,Berkley,https://www.goodreads.com//book/show/20643052-ink-and-bone
5708,,,"One Summer: America, 1927",Bill Bryson,456,English,4.09,"50,249","5,419",History,Nonfiction,American History,2013,Doubleday,https://www.goodreads.com//book/show/17262366-one-summer
5709,,,A Woman to Blame,Vincent Panettiere,ebook,https://schema.org,4.37,227,22,Mystery,Fiction,,2014,BookBaby,https://www.goodreads.com//book/show/52841333-a-woman-to-blame
5710,,,"Nudge: Improving Decisions About Health, Wealth, and Happiness",Richard H. Thaler,260,English,3.84,"82,157","4,221",Nonfiction,Psychology,Economics,2008,Penguin Books,https://www.goodreads.com//book/show/3450744-nudge
5711,,,The Robots of Dawn,Isaac Asimov,438,English,4.18,"46,719","1,753",Science Fiction,Fiction,Mystery,1983,Spectra,https://www.goodreads.com//book/show/41810.The_Robots_of_Dawn
5712,,,Intuition,Amy A. Bartol,394,English,4.27,"25,742",970,Angels,Paranormal,Fantasy,2011,Createspace,https://www.goodreads.com//book/show/13281637-intuition
5713,,,Why I Am Not a Christian and Other Essays on Religion and Related Subjects,Bertrand Russell,266,English,4.01,"20,394",804,Philosophy,Religion,Nonfiction,1957,Touchstone,https://www.goodreads.com//book/show/472025.Why_I_Am_Not_a_Christian_and_Other_Essays_on_Religion_and_Related_Subjects
5714,,,The Turn of the Key,Ruth Ware,337,English,3.93,"243,114","27,469",Mystery,Thriller,Fiction,2019,Scout Press,https://www.goodreads.com//book/show/42080142-the-turn-of-the-key
5715,,,Shirley,Charlotte Brontë,624,English,3.75,"33,612","1,489",Classics,Fiction,Romance,1849,Penguin Classics,https://www.goodreads.com//book/show/31168.Shirley
5716,,,The Dwarf,Pär Lagerkvist,228,English,3.73,"6,423",445,Fiction,Classics,Swedish Literature,1944,Hill and Wang,https://www.goodreads.com//book/show/214805.The_Dwarf
5717,,,The Apothecary,Maile Meloy,362,English,4.06,"13,995","1,767",Fantasy,Historical Fiction,Young Adult,2011,G.P. Putnam’s Sons,https://www.goodreads.com//book/show/10481268-the-apothecary
5718,,,Blood Rites,Quinn Loftis,223,English,4.39,"21,587",977,Paranormal,Werewolves,Young Adult,2011,,https://www.goodreads.com//book/show/13070346-blood-rites
5719,,,The Girl Before,J.P. Delaney,341,English,3.70,"148,284","12,653",Thriller,Mystery,Fiction,2017,Ballantine Books,https://www.goodreads.com//book/show/28016509-the-girl-before
5720,,,Story of a Soul: The Autobiography of St. Thérèse of Lisieux,Thérèse of Lisieux,306,English,4.40,"16,298",955,Catholic,Religion,Biography,1898,ICS Publications,https://www.goodreads.com//book/show/754771.Story_of_a_Soul
5721,,,Shake Hands with the Devil,Roméo Dallaire,562,English,4.23,"12,343",772,Nonfiction,History,Africa,2003,Da Capo Press,https://www.goodreads.com//book/show/215758.Shake_Hands_with_the_Devil
5722,,,Dance with a Vampire,Ellen Schreiber,179,English,4.01,"25,332",543,Vampires,Young Adult,Paranormal,2007,Katherine Tegen Books,https://www.goodreads.com//book/show/263171.Dance_with_a_Vampire
5723,,,Vampireville,Ellen Schreiber,192,English,3.93,"24,291",574,Vampires,Young Adult,Paranormal,2006,Katherine Tegen Books,https://www.goodreads.com//book/show/263148.Vampireville
5724,,,Bleeding Violet,Dia Reeves,454,English,3.62,"5,537",759,Young Adult,Fantasy,Paranormal,2009,Simon Pulse,https://www.goodreads.com//book/show/6364657-bleeding-violet
5725,,,Odinsbarn,Siri Pettersen,621,Norwegian,4.13,"9,172","1,210",Fantasy,Young Adult,Mythology,2013,Gyldendal,https://www.goodreads.com//book/show/18137087-odinsbarn
5726,,,Life Between Seconds,Douglas Weissman,264,https://schema.org,4.37,322,10,Epic,Contemporary,Fiction,,Addison  Highsmith Publishers,https://www.goodreads.com//book/show/60500337-life-between-seconds
5727,,,Killer Instinct,Jennifer Lynn Barnes,375,English,4.34,"26,183","2,263",Mystery,Young Adult,Thriller,2014,Disney-Hyperion,https://www.goodreads.com//book/show/20409231-killer-instinct
5728,,,The Little Paris Bookshop,Nina George,392,English,3.51,"95,464","13,370",Fiction,Romance,Books About Books,2013,Crown,https://www.goodreads.com//book/show/23278537-the-little-paris-bookshop
5729,,,The Death of Mrs. Westaway,Ruth Ware,368,English,3.82,"158,855","16,906",Mystery,Thriller,Fiction,2018,Scout Press,https://www.goodreads.com//book/show/36373481-the-death-of-mrs-westaway
5730,,,The Girl in the Tower,Katherine Arden,360,English,4.36,"88,568","9,960",Fantasy,Historical Fiction,Fiction,2017,Del Rey ,https://www.goodreads.com//book/show/34050917-the-girl-in-the-tower
5731,,,Wedding Night,Sophie Kinsella,464,English,3.46,"92,498","6,597",Chick Lit,Romance,Fiction,2013,Dial Press,https://www.goodreads.com//book/show/17910611-wedding-night
5732,,,Quests for Glory,Soman Chainani,18,English,4.13,"20,000","1,271",Fantasy,Middle Grade,Young Adult,2017,Harper Audio,https://www.goodreads.com//book/show/31212082-quests-for-glory
5733,,,Endless Knight,Kresley Cole,320,English,4.36,"24,058","2,395",Young Adult,Fantasy,Paranormal,2013,Simon \u0026 Schuster Books for Young Readers,https://www.goodreads.com//book/show/20759641-endless-knight
5734,,,حول العالم في 200 يوم,أنيس منصور,604,Arabic,4.06,"11,097",935,Travel,Nonfiction,Literature,1963,دار الشروق,https://www.goodreads.com//book/show/3491072-200
5735,,,De donkere kamer van Damokles,Willem Frederik Hermans,335,Dutch; Flemish,3.81,"11,583",500,Fiction,Dutch Literature,Literature,1958,Van Oorschot,https://www.goodreads.com//book/show/1029082.De_donkere_kamer_van_Damokles
5736,,,The Black Circle,Patrick Carman,168,English,4.01,"51,319",881,Mystery,Adventure,Middle Grade,2009,Scholastic Inc.,https://www.goodreads.com//book/show/6255144-the-black-circle
5737,,,Lick,Kylie Scott,286,English,4.07,"86,943","7,004",Romance,New Adult,Contemporary,2013,Momentum,https://www.goodreads.com//book/show/17983690-lick
5738,,,Rebel Belle,Rachel Hawkins,345,English,3.81,"41,558","5,557",Young Adult,Fantasy,Romance,2014,Putnam Juvenile,https://www.goodreads.com//book/show/8475505-rebel-belle
5739,,,An Old-Fashioned Girl,Louisa May Alcott,288,English,4.08,"19,614","1,134",Classics,Fiction,Young Adult,1870,Dodo Press,https://www.goodreads.com//book/show/246546.An_Old_Fashioned_Girl
5740,,,Eichmann in Jerusalem: A Report on the Banality of Evil,Hannah Arendt,312,English,4.20,"24,387","2,055",History,Nonfiction,Philosophy,1963,Penguin Classics,https://www.goodreads.com//book/show/52090.Eichmann_in_Jerusalem
5741,,,Twilight Eyes,Dean Koontz,464,English,3.92,"26,409",605,Horror,Fiction,Thriller,1985,Berkley Books,https://www.goodreads.com//book/show/693172.Twilight_Eyes
5742,,,The Devil's Arithmetic,Jane Yolen,170,English,4.02,"58,280","2,672",Historical Fiction,Young Adult,Holocaust,1988,Puffin Books,https://www.goodreads.com//book/show/91357.The_Devil_s_Arithmetic
5743,,,Doctor Glas,Hjalmar Söderberg,160,English,3.73,"11,695",702,Classics,Fiction,Swedish Literature,1905,Anchor,https://www.goodreads.com//book/show/789497.Doctor_Glas
5744,,,Entice,Carrie Jones,266,English,4.02,"31,600","1,258",Young Adult,Fantasy,Paranormal,2010,Bloomsbury,https://www.goodreads.com//book/show/8069535-entice
5745,,,Lady Luck,Kristen Ashley,535,English,4.40,"38,748","2,398",Romance,Contemporary Romance,Contemporary,2011,"Amazon Digital Services, Inc.",https://www.goodreads.com//book/show/12958487-lady-luck
5746,,,Angels in America,Tony Kushner,304,English,4.28,"20,408","1,051",Plays,Drama,LGBT,1993,Theatre Communications Group,https://www.goodreads.com//book/show/72003.Angels_in_America
5747,,,The Diamond of Darkhold,Jeanne DuPrau,293,English,3.82,"27,696","1,991",Young Adult,Dystopia,Fantasy,2008,Random House,https://www.goodreads.com//book/show/2493973.The_Diamond_of_Darkhold
5748,,,Cast in Shadow,Michelle Sagara,507,English,3.80,"17,099","1,098",Fantasy,Urban Fantasy,Magic,2005,Luna,https://www.goodreads.com//book/show/9542.Cast_in_Shadow
5749,,,City of Girls,Elizabeth Gilbert,470,English,4.04,"266,222","24,775",Historical Fiction,Fiction,Audiobook,2019,Riverhead Books,https://www.goodreads.com//book/show/51918871-city-of-girls
5750,,,يوميات نائب في الأرياف,Tawfiq Al-Hakim,160,Arabic,3.90,"9,259","1,128",Novels,Fiction,Literature,1937,دار الشروق,https://www.goodreads.com//book/show/3482579
5751,,,Midnight's Daughter,Karen Chance,373,English,4.00,"19,654",790,Urban Fantasy,Vampires,Paranormal,2008,New American Library,https://www.goodreads.com//book/show/3072254-midnight-s-daughter
5752,,,Zodiac,Robert Graysmith,307,English,3.92,"23,907","1,086",True Crime,Nonfiction,Crime,1986,Berkley,https://www.goodreads.com//book/show/105760.Zodiac
5753,,,Hereafter,Tara Hudson,404,English,3.71,"16,923","1,698",Young Adult,Paranormal,Ghosts,2011,HarperTeen,https://www.goodreads.com//book/show/9256414-hereafter
5754,,,Lullabies for Little Criminals,Heather O'Neill,330,English,4.02,"24,365","1,863",Fiction,Canada,Contemporary,2006,Harper Perennial,https://www.goodreads.com//book/show/22207.Lullabies_for_Little_Criminals
5755,,,"Isaac's Storm: A Man, a Time, and the Deadliest Hurricane in History",Erik Larson,323,English,4.04,"59,448","4,787",History,Nonfiction,Science,1999,Vintage Books USA,https://www.goodreads.com//book/show/239186.Isaac_s_Storm
5756,,,The Transfer,Veronica Roth,55,English,4.16,"54,190","3,040",Young Adult,Dystopia,Short Stories,2013,Katherine Tegen Books,https://www.goodreads.com//book/show/18080920-the-transfer
5757,,,Letters to the Lost,Brigid Kemmerer,391,English,4.34,"41,472","6,468",Romance,Contemporary,Young Adult,2017,Bloomsbury USA Childrens,https://www.goodreads.com//book/show/30038855-letters-to-the-lost
5758,,,The Missing Piece,Shel Silverstein,112,English,4.27,"29,631","1,067",Poetry,Childrens,Picture Books,1976,Harper \u0026 Row,https://www.goodreads.com//book/show/30122.The_Missing_Piece
5759,,,Radiance,Alyson Noel,192,English,3.55,"15,770","1,485",Fantasy,Young Adult,Paranormal,2010,Square Fish,https://www.goodreads.com//book/show/7886302-radiance
5760,,,The Fairy Godmother,Mercedes Lackey,479,English,3.98,"18,168","1,092",Fantasy,Romance,Fairy Tales,2004,Luna,https://www.goodreads.com//book/show/13982.The_Fairy_Godmother
5761,,,2010: Odyssey Two,Arthur C. Clarke,320,English,3.94,"55,542","1,422",Science Fiction,Fiction,Science Fiction Fantasy,1982,Del Rey,https://www.goodreads.com//book/show/70539.2010
5762,,,That Wedding,Jillian Dodd,460,English,4.15,"16,846",993,Romance,New Adult,Contemporary,2012,,https://www.goodreads.com//book/show/42745490-that-wedding
5763,,,Buried Child,Sam Shepard,120,English,3.86,"9,620",276,Plays,Drama,Fiction,1979,Vintage,https://www.goodreads.com//book/show/12137.Buried_Child
5764,,,From Brexit to Brazil,John Richard Spencer,ebook,English,4.23,122,8,,,,2019,,https://www.goodreads.com//book/show/50905836-from-brexit-to-brazil
5765,,,The Tyrant’s Tomb,Rick Riordan,439,English,4.35,"59,449","4,567",Fantasy,Mythology,Young Adult,2019,Disney Hyperion,https://www.goodreads.com//book/show/28006109-the-tyrant-s-tomb
5766,,,Effacement,Hieronymus Hawkes,400,https://schema.org,4.23,465,62,Science Fiction,Contemporary,Novels,2021,Independently Published,https://www.goodreads.com//book/show/56908595-effacement
5767,,,The Blank Slate: The Modern Denial of Human Nature,Steven Pinker,560,English,4.09,"23,895","1,091",Psychology,Science,Nonfiction,2002,Penguin Books,https://www.goodreads.com//book/show/5752.The_Blank_Slate
5768,,,The Fire Within,Chris d'Lacey,340,English,3.80,"30,539","1,771",Fantasy,Dragons,Young Adult,2001,Scholastic Inc.,https://www.goodreads.com//book/show/312043.The_Fire_Within
5769,,,Junie B. Jones and the  Stupid Smelly Bus,Barbara Park,69,English,3.97,"27,198","2,285",Childrens,Fiction,Chapter Books,1992,Random House,https://www.goodreads.com//book/show/958277.Junie_B_Jones_and_the_Stupid_Smelly_Bus
5770,,,"One, No One and One Hundred Thousand",Luigi Pirandello,160,English,4.05,"20,497","1,184",Classics,Fiction,Italian Literature,1926,Marsilio Publishers,https://www.goodreads.com//book/show/12117.One_No_One_and_One_Hundred_Thousand
5771,,,NurtureShock: New Thinking About Children,Po Bronson,336,English,4.03,"26,012","3,106",Parenting,Nonfiction,Psychology,2008,Twelve,https://www.goodreads.com//book/show/6496815-nurtureshock
5772,,,The White Queen,Philippa Gregory,415,English,3.95,"170,769","7,732",Historical Fiction,Fiction,Historical,2009,Atria Books,https://www.goodreads.com//book/show/5971165-the-white-queen
5773,,,Look Into My Eyes,Lauren Child,390,English,4.22,"7,745",658,Mystery,Middle Grade,Fiction,2011,HarperCollins Publishers,https://www.goodreads.com//book/show/11999940-look-into-my-eyes
5774,,,Every Boy's Got One,Meg Cabot,328,English,3.76,"24,314","1,098",Chick Lit,Romance,Fiction,2004,Pan Macmillian ,https://www.goodreads.com//book/show/23223.Every_Boy_s_Got_One
5775,,,The Last Templar,Raymond Khoury,523,English,3.62,"43,852","1,868",Fiction,Thriller,Historical Fiction,2005,Berkley,https://www.goodreads.com//book/show/46438.The_Last_Templar
5776,,,Dreams of Joy,Lisa See,354,English,4.09,"62,328","5,180",Historical Fiction,Fiction,China,2011,Random House,https://www.goodreads.com//book/show/9500416-dreams-of-joy
5777,,,Embrace the Night,Karen Chance,378,English,4.09,"22,825",573,Urban Fantasy,Paranormal,Vampires,2008,Ace,https://www.goodreads.com//book/show/1233478.Embrace_the_Night
5778,,,Gone,Lisa McMann,214,English,3.71,"31,147","2,022",Young Adult,Fantasy,Paranormal,2010,Simon \u0026 Schuster Books for Young Readers,https://www.goodreads.com//book/show/7124095-gone
5779,,,I Will Wait for You: Eternal Bliss,Linda Masemore Pirrung,138,English,4.44,113,25,Romance,,,2006,iUniverse,https://www.goodreads.com//book/show/6992777-i-will-wait-for-you
5780,,,The Ragged Trousered Philanthropists,Robert Tressell,608,English,4.03,"9,188",685,Fiction,Classics,Politics,1914,HarperCollins Publishers,https://www.goodreads.com//book/show/921359.The_Ragged_Trousered_Philanthropists
5781,,,The History Boys,Alan Bennett,109,English,3.96,"10,671",450,Plays,Drama,Fiction,2004,Faber \u0026 Faber,https://www.goodreads.com//book/show/312260.The_History_Boys
5782,,,Eureka Street,Robert McLiam Wilson,396,English,4.17,"3,889",350,Fiction,Ireland,Irish Literature,1996,Ballantine Books,https://www.goodreads.com//book/show/156234.Eureka_Street
5783,,,Nemesis,Jo Nesbø,480,English,3.98,"71,754","3,175",Crime,Mystery,Fiction,2002,Harper,https://www.goodreads.com//book/show/3522419-nemesis
5784,,,Reconstructing Amelia,Kimberly McCreight,382,English,3.83,"129,963","12,031",Mystery,Fiction,Thriller,2013,HarperCollins,https://www.goodreads.com//book/show/15776309-reconstructing-amelia
5785,,,Something About You,Julie James,307,English,3.94,"61,045","2,773",Romance,Contemporary Romance,Contemporary,2010,Berkley Sensation,https://www.goodreads.com//book/show/6642402-something-about-you
5786,,,Prince Lestat,Anne Rice,458,English,3.83,"22,520","2,584",Horror,Fantasy,Vampires,2014,Alfred A. Knopf,https://www.goodreads.com//book/show/21412673-prince-lestat
5787,,,The Heart of Betrayal,Mary E. Pearson,473,English,4.21,"70,638","7,265",Fantasy,Young Adult,Romance,2015,Henry Holt and Co. (BYR),https://www.goodreads.com//book/show/21569527-the-heart-of-betrayal
5788,,,The Assistant,Elle Brace,ebook,English,3.96,"3,277",272,Romance,Contemporary Romance,Contemporary,2014,BLVNP Incorporated,https://www.goodreads.com//book/show/22079615-the-assistant
5789,,,The Ballad of Never After,Stephanie Garber,384,English,4.56,"63,534","13,090",Fantasy,Romance,Young Adult,2022,Hodder \u0026 Stoughton,https://www.goodreads.com//book/show/59332540-the-ballad-of-never-after
5790,,,If You Give a Moose a Muffin,Laura Numeroff,32,English,4.20,"61,954","1,174",Picture Books,Childrens,Animals,1991,HarperCollins,https://www.goodreads.com//book/show/826584.If_You_Give_a_Moose_a_Muffin
5791,,,Enticed,Jessica Shirvington,413,English,4.27,"14,978",853,Angels,Young Adult,Fantasy,2011,Hachette,https://www.goodreads.com//book/show/9671126-enticed
5792,,,Unhinged,A.G. Howard,387,English,4.19,"26,228","3,058",Fantasy,Young Adult,Romance,2014,Amulet Books,https://www.goodreads.com//book/show/17449197-unhinged
5793,,,The Notebooks of Malte Laurids Brigge,Rainer Maria Rilke,237,English,3.96,"8,362",598,Fiction,Classics,German Literature,1910,W. W. Norton  Company,https://www.goodreads.com//book/show/93405.The_Notebooks_of_Malte_Laurids_Brigge
5794,,,The Go-Between,L.P. Hartley,326,English,3.99,"10,935",972,Classics,Fiction,Historical Fiction,1953,New York Review of Books,https://www.goodreads.com//book/show/258079.The_Go_Between
5795,,,Annabel Horton And The Black Witch of Pau,Olivia Hardy Ray,280,English,4.33,149,16,Novels,Drama,Contemporary,,Chattercreek,https://www.goodreads.com//book/show/50832839-annabel-horton-and-the-black-witch-of-pau
5796,,,Kingdom of Ash,Sarah J. Maas,922,English,4.64,"326,336","32,137",Fantasy,Young Adult,Romance,2018,Bloomsbury YA,https://www.goodreads.com//book/show/76715522-kingdom-of-ash
5797,,,Sorcery & Cecelia: or The Enchanted Chocolate Pot,Patricia C. Wrede,326,English,4.02,"19,830","2,330",Fantasy,Young Adult,Historical Fiction,1988,Harcourt,https://www.goodreads.com//book/show/64207.Sorcery_Cecelia
5798,,,Jackdaws,Ken Follett,432,English,4.04,"35,841","1,688",Historical Fiction,Fiction,Thriller,2001,Penguin Books,https://www.goodreads.com//book/show/5062.Jackdaws
5799,,,The Pilgrimage,Paulo Coelho,226,English,3.65,"58,271","2,648",Fiction,Philosophy,Spirituality,1987,Thorsons,https://www.goodreads.com//book/show/4004.The_Pilgrimage
5800,,,com نسيان,Ahlam Mosteghanemi,335,Arabic,3.68,"28,851","2,522",Novels,Romance,Fiction,2009,دار الآداب,https://www.goodreads.com//book/show/6621287-com
5801,,,Into the Gauntlet,Margaret Peterson Haddix,327,English,3.97,"60,850",974,Mystery,Adventure,Middle Grade,2010,Scholastic Inc.,https://www.goodreads.com//book/show/7182899-into-the-gauntlet
5802,,,The Lady in the Lake,Raymond Chandler,266,English,4.05,"24,131","1,337",Mystery,Fiction,Crime,1943,Vintage Crime/Black Lizard,https://www.goodreads.com//book/show/776159.The_Lady_in_the_Lake
5803,,,Caim,José Saramago,184,Portuguese,3.96,"26,638","2,458",Fiction,Religion,Historical Fiction,2009,Editorial Caminho,https://www.goodreads.com//book/show/7011225-caim
5804,,,Rock Chick Regret,Kristen Ashley,504,English,4.53,"31,283","1,690",Romance,Contemporary Romance,Contemporary,2011,,https://www.goodreads.com//book/show/13184992-rock-chick-regret
5805,,,Ways to Live Forever,Sally Nicholls,215,https://schema.org,4.19,"8,564","1,281",Young Adult,Fiction,Realistic Fiction,2008,Marion Lloyd Books,https://www.goodreads.com//book/show/2164318.Ways_to_Live_Forever
5806,,,A House for Mr Biswas,V.S. Naipaul,623,English,3.81,"20,430","1,311",Fiction,Classics,Literature,1961,Picador,https://www.goodreads.com//book/show/5849.A_House_for_Mr_Biswas
5807,,,,,,,,,,,,,,,https://www.goodreads.com//book/show/393145.The_Riddle
5808,,,"Hamlet: Screenplay, Introduction And Film Diary",Kenneth Branagh,208,English,4.14,"183,243",243,Classics,Plays,Fiction,1996,W. W. Norton \u0026 Company,https://www.goodreads.com//book/show/117251.Hamlet
5809,,,Rembulan Tenggelam Di Wajahmu,Tere Liye,Paperback,Indonesian,4.33,"10,652",985,Novels,Fiction,Romance,2009,Penerbit Republika,https://www.goodreads.com//book/show/1376124.Rembulan_Tenggelam_Di_Wajahmu
5810,,,"Liar, Temptress, Soldier, Spy: Four Women Undercover in the Civil War",Karen Abbott,513,English,3.75,"15,465","2,198",Nonfiction,History,Civil War,2014,Harper,https://www.goodreads.com//book/show/18679391-liar-temptress-soldier-spy
5811,,,House of Salt and Sorrows,Erin A. Craig,403,English,3.92,"73,983","13,271",Fantasy,Young Adult,Retellings,2019,Delacorte,https://www.goodreads.com//book/show/39679076-house-of-salt-and-sorrows
5812,,,The General's Daughter,Nelson DeMille,464,English,4.10,"63,046",851,Fiction,Mystery,Thriller,1992,Grand Central Publishing,https://www.goodreads.com//book/show/98427.The_General_s_Daughter
5813,,,The Chronicles of Prydain,Lloyd Alexander,1104,English,4.42,"7,421",311,Fantasy,Fiction,Young Adult,1989,Square Fish,https://www.goodreads.com//book/show/463063.The_Chronicles_of_Prydain
5814,,,Paladin of Souls,Lois McMaster Bujold,470,English,4.18,"24,176","1,480",Fantasy,Fiction,Hugo Awards,2003,HarperTorch,https://www.goodreads.com//book/show/61904.Paladin_of_Souls
5815,,,Lizard Music,D. Manus Pinkwater,136,English,4.16,"2,068",242,Fantasy,Fiction,Young Adult,1976,Yearling Books,https://www.goodreads.com//book/show/63321.Lizard_Music
5816,,,Kiss of a Demon King,Kresley Cole,417,English,4.32,"43,007","1,569",Paranormal Romance,Paranormal,Romance,2009,Pocket Books,https://www.goodreads.com//book/show/3585344-kiss-of-a-demon-king
5817,,,Promises,Julie Mannino,Kindle Edition,English,4.69,16,10,Fantasy,LGBT,Romance,,,https://www.goodreads.com//book/show/63129548-promises
5818,,,Woman on the Edge of Time,Marge Piercy,376,English,3.94,"16,221","1,245",Fiction,Science Fiction,Feminism,1976,Fawcett,https://www.goodreads.com//book/show/772888.Woman_on_the_Edge_of_Time
5819,,,Skinwalker,Faith Hunter,320,English,3.93,"37,480","2,249",Urban Fantasy,Fantasy,Paranormal,2009,Ace,https://www.goodreads.com//book/show/5585788-skinwalker
5820,,,The Happy Prince,Oscar Wilde,32,English,4.21,"32,301","1,454",Classics,Short Stories,Fiction,1888,Dutton Books,https://www.goodreads.com//book/show/79121.The_Happy_Prince
5821,,,The Buried Giant,Kazuo Ishiguro,317,English,3.56,"96,499","12,149",Fantasy,Fiction,Historical Fiction,2015,Alfred A. Knopf,https://www.goodreads.com//book/show/22522805-the-buried-giant
